,id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure,HDI,LIFE_SAT,LIFE_SAT_NORM,LIFE_EXP,Numbeo_QoL,Numbeo_QoL_norm
546,635,ISR,1998,MEN,49.28729322,,,,6.663410187,100.0,,100.0,100.0,100,4.959938645,25.0,0.07,22902.90048,6.07462725,37955.0,377025.6105,10.51475042,9.574124771000001,9.421318853999999,9.425612341,8.91229426,7.605455263,6.510228882000001,6.188287719,6.157529457000001,6.085068061,4.65048022,3.2777960189999997,3.1011647669999998,2.7649354410000004,2.297402827,1.731120005,1.7824306980000002,40.04774094,17720,0.483709085,0.8390000000000001,,,,,
547,636,ISR,1998,WOMEN,50.71270678,,,,6.663410187,100.0,,100.0,100.0,100,4.959938645,25.0,0.07,22902.90048,6.07462725,37955.0,377025.6105,9.682384356,8.872175616,8.730060735,8.651803491,8.250940335,7.361790285,6.5606796339999995,6.343727843,6.401360472,6.24132304,4.751151883,3.4964707280000002,3.474306963,3.3665322360000003,3.017145109,2.243602351,2.554544923,53.99523163,17720,0.46843367399999997,0.8390000000000001,,,,,
548,637,ISR,1999,MEN,49.28095523,,,,6.420820236,100.0,,100.0,100.0,100,4.653050609,33.0,0.08,23010.67943,5.868728735,39215.0,392089.6751,10.61355464,9.507725615,9.25678908,9.298083742000001,8.937142912,7.76046892,6.4576378420000005,6.132722214,5.964857175,6.0930118339999995,4.954946112,3.332675512,3.072233283,2.7869935939999997,2.269312143,1.787242601,1.774602784,39.92108917,17410,0.49459337600000003,0.845,,,,,
549,638,ISR,1999,WOMEN,50.71904477,,,,6.420820236,100.0,,100.0,100.0,100,4.653050609,33.0,0.08,23010.67943,5.868728735,39215.0,392089.6751,9.765039896000001,8.792498089,8.579095739,8.530706246,8.212426529,7.451881567999999,6.5347902389999994,6.300472651000001,6.238128511,6.298431324,5.065135069,3.541803034,3.4434177569999997,3.335160488,3.021599249,2.321457494,2.567956116,57.48165131,17410,0.478163994,0.845,,,,,
550,639,ISR,2000,MEN,49.27946789,,,,6.113520145,100.0,100.0,100.0,100.0,100,4.644492791,31.0,0.07,25412.89595,5.970639571,42661.0,425631.05100000004,10.64823063,9.476221713,9.107102847,9.162138305,8.938588393,7.897233852,6.471373464,6.060918954,5.811724071,6.0482314420000005,5.191858127,3.47006827,3.0530000569999998,2.794424513,2.271098388,1.819578181,1.7782087930000001,40.98123932,18800,0.49232321100000004,0.85,,,79.0,,
551,640,ISR,2000,WOMEN,50.72053211,,,,6.113520145,100.0,100.0,100.0,100.0,100,4.644492791,31.0,0.07,25412.89595,5.970639571,42661.0,425631.05100000004,9.790289573999999,8.74606502,8.441593781,8.404547102999999,8.162530662,7.513099115,6.5493281439999995,6.251053207999999,6.10886609,6.301049831,5.320394754,3.6712930210000003,3.416982328,3.305580017,3.032319784,2.387773154,2.597234416,58.50366974,18800,0.485200068,0.85,,,79.0,,
552,641,ISR,2001,MEN,49.28313345,,,,6.375999928,100.0,100.0,100.0,100.0,100,4.864254038,20.0,0.05,26620.337919999998,6.297685584,43951.0,422700.3328,10.74128523,9.473020745,8.975109747000001,8.993978789,8.887815597000001,8.023381723,6.5756627089999995,6.006082452,5.705038465,5.940404943,5.3506315010000005,3.6561252719999997,3.0075929689999996,2.7585547110000004,2.253129199,1.8073894480000001,1.844796497,43.44742966,19040,0.494191906,0.855,,,,,
553,642,ISR,2001,WOMEN,50.71686655,,,,6.375999928,100.0,100.0,100.0,100.0,100,4.864254038,20.0,0.05,26620.337919999998,6.297685584,43951.0,422700.3328,9.884832962,8.736636706,8.336566194,8.304205421,8.127733054,7.566598535,6.597126389,6.190493653,5.999288449,6.226521551,5.510724412,3.844337605,3.350787563,3.238972407,2.9916344510000004,2.410588085,2.682952563,60.67787933,19040,0.483898705,0.855,,,,,
554,643,ISR,2002,MEN,49.29259466,39.831264000000004,5.687437999999999,25133.57057,6.464809895,100.0,100.0,100.0,100.0,100,4.782434399,32.0,0.07,27965.8619,6.517740192000001,45500.0,429072.9774,10.72491232,9.519776115,8.870451435,8.828832227000001,8.805096272,8.125305031,6.737889705,5.945889177000001,5.648702017000001,5.784257079,5.46161067,3.914741751,2.9646207469999997,2.7249526339999997,2.256378875,1.775709534,1.910874416,48.00986862,18340,0.49178996799999997,0.863,,,,,
555,644,ISR,2002,WOMEN,50.70740534,44.275032,5.687437999999999,25133.57057,6.464809895,100.0,100.0,100.0,100.0,100,4.782434399,32.0,0.07,27965.8619,6.517740192000001,45500.0,429072.9774,9.879647017,8.774132943,8.242110617,8.198965982999999,8.085968132,7.604960779,6.685426944,6.129698775,5.930316832999999,6.095783616,5.661998301000001,4.095042096999999,3.283764943,3.186855458,2.951282597,2.424601987,2.769442979,66.1156311,18340,0.49225035,0.863,,,,,
556,645,ISR,2003,MEN,49.30549037,40.250071999999996,0.7166667,23713.33919,6.362909794,100.0,100.0,100.0,100.0,100,4.958343042,43.0,0.09,29375.786389999997,6.520649514,47041.0,450503.9924,10.63788466,9.605865856,8.78936071,8.67059981,8.694875841,8.19587563,6.930998575,5.898596462,5.623798177,5.605878633,5.5228290520000005,4.204161423,2.946663004,2.6949908330000003,2.270479707,1.738866565,1.96827506,49.05083847,18400,0.490181611,0.863,,,,,
557,646,ISR,2003,WOMEN,50.69450963,45.457832,0.7166667,23713.33919,6.362909794,100.0,100.0,100.0,100.0,100,4.958343042,43.0,0.09,29375.786389999997,6.520649514,47041.0,450503.9924,9.810100234,8.851157057,8.158892476,8.088121991,8.034438322,7.627554634,6.7947742920000005,6.078960972000001,5.887837169,5.934220108,5.766769312,4.384632304,3.240623377,3.144440136,2.911469168,2.4332868569999997,2.852721588,64.89524841,18400,0.495253874,0.863,,,,,
558,647,ISR,2004,MEN,49.31900328,,,,5.94645977,100.0,100.0,100.0,100.0,100,4.593989602,39.0,0.08,30805.655,6.713897234,47279.0,458834.1753,10.54689422,9.700845766,8.734372066,8.521794242,8.564015169,8.228097071,7.1142419310000005,5.8921545239999995,5.5993976860000005,5.4416098989999995,5.532602737,4.466234385,2.986683952,2.668820237,2.281183853,1.7135678380000001,2.007484419,48.78800964,19940,0.504850637,0.866,,,,,
559,648,ISR,2004,WOMEN,50.68099672,,,,5.94645977,100.0,100.0,100.0,100.0,100,4.593989602,39.0,0.08,30805.655,6.713897234,47279.0,458834.1753,9.737236866,8.940156768,8.095432437000001,7.972356584,7.967903282000001,7.634332642,6.896182544,6.054935447999999,5.847429865,5.778769705,5.816317753,4.657147581,3.257956618,3.103860159,2.8731424999999997,2.438915029,2.9279242180000002,64.55806732,19940,0.509718697,0.866,,,,,
560,649,ISR,2005,MEN,49.33131646,40.188377,1.329345,24709.14894,5.7474298479999995,100.0,100.0,100.0,100.0,100,4.224246727,39.0,0.08,30806.6667,7.000400375,48602.0,440070.0681,10.49582266,9.76590058,8.714304397000001,8.385231604,8.42010675,8.219298359,7.262073831,5.941331162000001,5.55942375,5.3141925269999994,5.492221552999999,4.667467321,3.099375133,2.647625328,2.28223449,1.707285774,2.026104784,50.08821106,21220,0.513449498,0.87,,,80.2,,
561,650,ISR,2005,WOMEN,50.66868354,45.806358,1.329345,24709.14894,5.7474298479999995,100.0,100.0,100.0,100.0,100,4.224246727,39.0,0.08,30806.6667,7.000400375,48602.0,440070.0681,9.700983967,9.004047058,8.064854557,7.855477577,7.883514066,7.625775636,6.972836288,6.0668212960000005,5.7959912000000005,5.652700231,5.808216066,4.87876759,3.35370811,3.0621345989999997,2.837812795,2.441595629,2.994763334,66.40879822,21220,0.517953776,0.87,,,80.2,,
562,651,ISR,2006,MEN,49.3409318,,,,5.746660232999999,100.0,100.0,100.0,100.0,100,4.401184678,25.0,0.05,31242.140880000003,6.824702921,50558.0,457780.2321,10.34257121,9.733676399,8.706700813,8.26398823,8.253577463,8.150699892,7.403854924,6.105149339,5.548998406,5.230884993,5.4230791389999995,4.85162708,3.28899207,2.618352711,2.274467401,1.723326837,2.080053092,50.89115906,22060,0.51813427,0.872,,,80.5,,
563,652,ISR,2006,WOMEN,50.6590682,,,,5.746660232999999,100.0,100.0,100.0,100.0,100,4.401184678,25.0,0.05,31242.140880000003,6.824702921,50558.0,457780.2321,9.571667479,8.979784817999999,8.045688491,7.741784286000001,7.788217342,7.6404731439999996,7.08266282,6.140121462000001,5.735753541,5.538420359,5.749925996,5.07841459,3.52295105,3.016483004,2.821195331,2.451191962,3.095264325,64.71378326,22060,0.520237635,0.872,,,80.5,,
564,653,ISR,2007,MEN,49.3487936,39.907951000000004,0.4916667,27349.88395,5.481170177,100.0,100.0,100.0,100.0,100,4.244156747,24.0,0.04,31724.19475,6.650405237,53792.0,477026.4912,10.28266551,9.654757361,8.713787927,8.147818787,8.090036367,8.037786307000001,7.4881215270000006,6.302557414,5.5421360879999995,5.19072882,5.292126135,4.985329003,3.546066697,2.5924518709999997,2.260246866,1.7519430580000002,2.121440263,52.59936142,23710,0.52568016,0.877,,,80.7,,
565,654,ISR,2007,WOMEN,50.6512064,47.1464,0.4916667,27349.88395,5.481170177,100.0,100.0,100.0,100.0,100,4.244156747,24.0,0.04,31724.19475,6.650405237,53792.0,477026.4912,9.526138581,8.915659421,8.045656746,7.619040013999999,7.672256593999999,7.620722638999999,7.169180242,6.255914142000001,5.678374504,5.455013167000001,5.620594874,5.2345322560000005,3.76445988,2.962760372,2.804336952,2.46153776,3.193821857,68.73043059999999,23710,0.525831939,0.877,,,80.7,,
566,655,ISR,2008,MEN,49.35791357,40.722355,4.594079,27241.81712,5.516839981,100.0,100.0,100.0,100.0,100,4.52607027,32.0,0.06,44989.74009,8.822178706,57002.0,509961.7859,10.28710586,9.53931809,8.724504608,8.04151598,7.938436822000001,7.898529687999999,7.515729491,6.504292015,5.5577964070000005,5.184815992,5.128666254,5.065094588,3.834282056,2.595448132,2.242506922,1.783717604,2.1582394959999998,52.23997879,25920,0.528342627,0.8759999999999999,,,80.9,,
567,656,ISR,2008,WOMEN,50.64208643,47.134624,4.594079,27241.81712,5.516839981,100.0,100.0,100.0,100.0,100,4.52607027,32.0,0.06,44989.74009,8.822178706,57002.0,509961.7859,9.538332616,8.819439576,8.055224474,7.497699119,7.546081602999999,7.567087224,7.230941642,6.397783587,5.638993778,5.39735958,5.448162578,5.338849882,4.045404415,2.929185182,2.782618808,2.471679971,3.295155965,67.51605225,25920,0.532890489,0.8759999999999999,,,80.9,,
568,657,ISR,2009,MEN,49.37263824,40.913353,3.325,27511.418960000003,5.479949951,100.0,100.0,100.0,100.0,100,4.204085167,99.0,0.18,44308.84382,8.417052377000001,55008.0,526417.5846,10.31331374,9.414767559,8.717483681000001,7.955434695,7.802467538999999,7.75144133,7.495362774,6.6761566310000005,5.6175927,5.193219617,4.976713544,5.090916387,4.102802624,2.659354489,2.226732494,1.808601832,2.197638359,54.49459839,27180,0.533439894,0.878,,,81.1,,
569,658,ISR,2009,WOMEN,50.62736176,48.661175,3.325,27511.418960000003,5.479949951,100.0,100.0,100.0,100.0,100,4.204085167,99.0,0.18,44308.84382,8.417052377000001,55008.0,526417.5846,9.568495444,8.715319072,8.052872856,7.394285814,7.416870134,7.485900427000001,7.269134436,6.540484364,5.6388509010000005,5.350364067,5.276333154,5.3850150999999995,4.315561928,2.954496535,2.753846672,2.48093242,3.401236675,70.67790985,27180,0.543308071,0.878,,,81.1,,
570,659,ISR,2010,MEN,49.39549871,41.62141,2.693766,28838.905239999996,5.541079998,100.0,100.0,100.0,100.0,100,4.295716259,170.0,0.29,47847.6998,8.503354964,58591.0,562692.0198,10.334185,9.316679425,8.675009978,7.8933493420000005,7.679041506,7.607560124,7.437498773,6.797792201,5.7236358560000005,5.2046188639999995,4.864986881,5.064982083,4.319307498,2.796007075,2.21976681,1.822775244,2.242803335,,29620,0.535437272,0.883,,,81.3,,
571,660,ISR,2010,WOMEN,50.60450129,49.3806,2.693766,28838.905239999996,5.541079998,100.0,100.0,100.0,100.0,100,4.295716259,170.0,0.29,47847.6998,8.503354964,58591.0,562692.0198,9.590650869,8.635162278,8.020026248999999,7.31710108,7.285700296,7.38511837,7.28200139,6.665135657,5.687560073999999,5.305135784,5.134241011,5.370864543,4.540819422,3.057425114,2.72178267,2.487154951,3.514120241,,29620,0.548141534,0.883,,,81.3,,
572,661,ISR,2011,MEN,49.42717973,43.148518,3.458333,30569.05603,5.570270061,100.0,100.0,100.0,100.0,100,4.081016075,301.0,0.5,47317.99344,9.021752122999999,59679.0,524487.8466,10.45470316,9.33423754,8.677814742999999,7.892791137000001,7.586057758,7.496857821,7.3722665979999995,6.853907235,5.807084352,5.190463385,4.771221005,4.934437912,4.422360235,2.9327720619999997,2.183460509,1.793969261,2.295595282,56.88434982,31580,0.54299167,0.889,,,81.5,,
573,662,ISR,2011,WOMEN,50.57282027,49.553558,3.458333,30569.05603,5.570270061,100.0,100.0,100.0,100.0,100,4.081016075,301.0,0.5,47317.99344,9.021752122999999,59679.0,524487.8466,9.708588216,8.66392615,8.036768385,7.315273092000001,7.178090495,7.269658767999999,7.232404457,6.740391536000001,5.7694282139999995,5.273339786,5.025726635,5.26921203,4.687067712,3.186758784,2.641398526,2.413875532,3.588091683,75.16362,31580,0.55057674,0.889,,,81.5,,
574,663,ISR,2012,MEN,49.46585992,41.942001,1.707612,31721.323760000003,5.749650002,100.0,100.0,100.0,100.0,100,4.160312995,484.0,0.77,47861.87274,8.659903332,63003.0,552683.6838,10.56800864,9.370296616000001,8.661211397,7.920590858,7.492697775,7.393181649,7.285761999,6.877929686,5.918216125,5.173289347,4.727094749,4.763750293,4.479433509,3.124333715,2.147552744,1.761566715,2.335084187,58.64686966,32240,0.568090126,0.8909999999999999,,,81.6,118.25,0.6206609174577868
575,664,ISR,2012,WOMEN,50.53414008,50.800053000000005,1.707612,31721.323760000003,5.749650002,100.0,100.0,100.0,100.0,100,4.160312995,484.0,0.77,47861.87274,8.659903332,63003.0,552683.6838,9.820478498,8.707818384,8.034644879,7.346255509,7.068951514,7.156982488,7.157702157999999,6.785273305,5.883039348,5.243638895,4.959189611,5.114021317,4.791686586,3.387200579,2.5618684259999998,2.3457363190000002,3.635512183,77.34380341,32240,0.5698178779999999,0.8909999999999999,,,81.6,118.25,0.6206609174577868
576,665,ISR,2013,MEN,49.50896983,42.87558,1.55,34143.74276,5.834909916,100.0,100.0,100.0,100.0,100,3.836932589,571.0,0.93,48160.28972,9.513344683,61322.0,506239.302,10.65591467,9.425358005,8.63608073,7.9628371829999995,7.4068928110000005,7.298710019,7.18608525,6.873339101,6.0396162339999995,5.16436605,4.717766615,4.582828661000001,4.4896246269999995,3.340366463,2.130521803,1.728548739,2.361143034,56.70576859,34450,0.5845391870000001,0.895,7.2,0.8125,81.8,99.34,0.5521414595260525
577,666,ISR,2013,WOMEN,50.49103017,51.810978000000006,1.55,34143.74276,5.834909916,100.0,100.0,100.0,100.0,100,3.836932589,571.0,0.93,48160.28972,9.513344683,61322.0,506239.302,9.908993714,8.76735078,8.023433017,7.395166016,6.967230343,7.050518137,7.065534756,6.800122968999999,6.011611164,5.226923153,4.924311679,4.935149981,4.847785163,3.626627581,2.504939278,2.2835897469999997,3.660712522,76.3039093,34450,0.585783837,0.895,7.0,0.75,81.8,99.34,0.5521414595260525
578,667,ISR,2014,MEN,49.55273814,43.871922,0.4759558,34101.48645,5.757269859,100.0,100.0,100.0,100.0,100,3.66928137,921.0,1.51,49227.35691,9.342675305,60813.0,526908.5707,10.69221898,9.493304181000001,8.621798146,7.999508023,7.343750237999999,7.21196338,7.084979398,6.848291625,6.147325813999999,5.182481344,4.720007563,4.430106969,4.457755273,3.5361875119999997,2.159667936,1.699049234,2.371604379,56.67763901,35680,0.589623056,0.898,,,,91.16,0.5225016305529386
579,668,ISR,2014,WOMEN,50.44726186,53.042099,0.4759558,34101.48645,5.757269859,100.0,100.0,100.0,100.0,100,3.66928137,921.0,1.51,49227.35691,9.342675305,60813.0,526908.5707,9.950903342,8.837348506,8.020710008,7.439582705,6.890106508,6.949839236,6.966813016000001,6.790635166,6.130554825,5.240804268,4.902426976,4.773351365,4.853627359,3.855668955,2.505030354,2.227134634,3.665462776,76.16960907,35680,0.597439759,0.898,,,,91.16,0.5225016305529386
580,669,ISR,2015,MEN,49.5943979,44.526859,-0.6,35901.77572,,100.0,,,,,,,,,,,,10.65945389,9.562710163,8.63288451,8.020468216,7.313041637,7.130846914,6.991581839,6.809437122,6.2273241079999995,5.236741877,4.721061055,4.3262933210000005,4.392525491000001,3.684323828,2.248143362,1.676881522,2.36628115,54.57186127,35780,0.583213746,0.899,,,,120.43,0.6285600405826509
581,670,ISR,2015,WOMEN,50.4056021,52.97908,-0.6,35901.77572,,100.0,,,,,,,,,,,,9.932085884,8.907728364,8.039558306,7.467674558,6.848607388,6.8526418410000005,6.870231072999999,6.762580053,6.223980544,5.293866868,4.883066047,4.652561005,4.813693131,4.041316737,2.58067246,2.1773993369999998,3.6523364039999997,75.46755219,35780,0.591878175,0.899,,,,120.43,0.6285600405826509
582,671,ISR,2016,MEN,49.63324398,45.177593,-0.5449364000000001,37269.565839999996,,,,,,,,,,,,,,10.62363821,9.610053649,8.642264982999999,8.020724731,7.3096094879999995,7.04425403,6.906374457999999,6.755803867000001,6.275807841000001,5.309888395,4.712672598,4.261993813,4.300460394,3.7838916030000003,2.389871582,1.659547644,2.393142717,,36190,0.584567171,,,,,166.63,0.7959634756141749
583,672,ISR,2016,WOMEN,50.36675602,54.461967,-0.5449364000000001,37269.565839999996,,,,,,,,,,,,,,9.917946269,8.967426935,8.063975492,7.483431109,6.841955378,6.74634115,6.774989063,6.711827928,6.276413582000001,5.363800623,4.859214412,4.567790972,4.729474752,4.172827867,2.7204610810000003,2.125568505,3.676554882,,36190,0.596824121,,,,,166.63,0.7959634756141749
584,673,ITA,1998,MEN,48.51571515,9.1653938,1.9550880000000002,24926.59073,4.445849895,99.5,,100.0,100.0,100,3.560426282,46476.0,18.32,231120.1457,4.757626374,253655.0,4857887.686000001,4.927158939,5.111258637,5.3405069030000005,5.959019569,7.120263539,8.14176297,8.370643382999999,7.874798934,6.987728202,6.938233917000001,6.599776532999999,5.909023994,5.905630368,5.049397994,4.240485243,2.762451163,2.761859713,41.39453888,22130,0.52030993,0.818,,,,,
585,674,ITA,1998,WOMEN,51.48428485,8.0277414,1.9550880000000002,24926.59073,4.445849895,99.5,,100.0,100.0,100,3.560426282,46476.0,18.32,231120.1457,4.757626374,253655.0,4857887.686000001,4.381861511,4.559063985,4.771263796,5.362891412,6.498646377000001,7.518925086,7.7958893389999995,7.421759731,6.680729039,6.672423203999999,6.398633112000001,5.856945858,6.04041849,5.536277417000001,5.28080842,3.950151804,5.2733114180000005,55.21406174,22130,0.448320029,0.818,,,,,
586,675,ITA,1999,MEN,48.51112786,9.662170399999999,1.663458,25531.62178,4.53071022,99.5,,100.0,100.0,100,3.55973303,51315.0,19.79,252921.1275,5.0224603310000004,259255.0,5035801.397,4.891465557,5.086857116,5.281451952,5.802684772999999,6.848142628,8.010678959,8.341019357,8.060659742999999,7.099636392000001,6.835002123,6.827406227000001,5.815544082000001,5.980256436,5.104943786000001,4.277539002,3.009190062,2.727521805,42.53620911,21900,0.526776028,0.823,,,,,
587,676,ITA,1999,WOMEN,51.48887214,8.887666699999999,1.663458,25531.62178,4.53071022,99.5,,100.0,100.0,100,3.55973303,51315.0,19.79,252921.1275,5.0224603310000004,259255.0,5035801.397,4.34964326,4.537895599,4.717367766000001,5.212304578,6.238946238,7.3982924820000004,7.768360632,7.582873113,6.781920955,6.5789002629999995,6.613052927999999,5.758703053,6.098755579,5.55754369,5.239395742,4.322497751,5.243546369,54.19047928,21900,0.45850640299999995,0.823,,,,,
588,677,ITA,2000,MEN,48.51823117,9.692059500000001,2.537687,27022.87547,4.296319962,99.5,100.0,100.0,100.0,100,3.4976722089999996,50879.0,18.85,258077.7206,5.119515207,269941.0,5041057.799,4.881314776,5.062062242,5.229193572,5.665248094,6.600477014,7.833444253,8.296281374,8.197518517999999,7.237892071,6.786983909,6.951266102999999,5.831566412999999,5.991146812999999,5.184625457,4.331165304,3.186672375,2.7331417119999997,43.11655045,21820,0.534636192,0.828,,,79.5,,
589,678,ITA,2000,WOMEN,51.48176883,9.0649252,2.537687,27022.87547,4.296319962,99.5,100.0,100.0,100.0,100,3.4976722089999996,50879.0,18.85,258077.7206,5.119515207,269941.0,5041057.799,4.340387745,4.5165482930000005,4.670098858999999,5.079563643999999,6.000165244,7.2322414760000004,7.727586222999999,7.701274021000001,6.904357739,6.535485146,6.730136449,5.763769044,6.094358248,5.599474582999999,5.229605238,4.573244461,5.3017035869999996,55.81808853,21820,0.465627908,0.828,,,79.5,,
590,679,ITA,2001,MEN,48.53955801,10.217789,2.785166,27953.082810000004,4.664889812,99.5,100.0,100.0,100.0,100,3.448316484,54348.0,19.99,275502.8785,5.382566429,271894.0,5118429.696,4.84684881,5.03577287,5.18786865,5.5429462879999996,6.39665304,7.67804073,8.284553775,8.306163521,7.415384877999999,6.772985755,6.9564823,5.918035869,5.902899733,5.242283508,4.345597294,3.283502665,2.8839803139999995,45.120899200000004,21080,0.540650331,0.836,,,,,
591,680,ITA,2001,WOMEN,51.46044199,9.881321,2.785166,27953.082810000004,4.664889812,99.5,100.0,100.0,100.0,100,3.448316484,54348.0,19.99,275502.8785,5.382566429,271894.0,5118429.696,4.312810052,4.495484848,4.635754383,4.967900207,5.804627752000001,7.073541584,7.718781445,7.80739016,7.063451369,6.5297513,6.749242203,5.850483151000001,6.0103214860000005,5.632817002,5.188235904,4.664940314,5.494466837999999,59.72314072,21080,0.47749413,0.836,,,,,
592,681,ITA,2002,MEN,48.57252883,10.490117,2.46532,28621.2456,4.433259963999999,99.5,100.0,100.0,100.0,100,3.463877076,48315.0,17.41,287283.5466,5.596670834,277532.0,5133114.938999999,4.853674936,4.998778663,5.153798409,5.4405651729999995,6.1988985670000005,7.472747505,8.267760202,8.366407513,7.626107458,6.8092823639999995,6.871955605,6.110021242999999,5.750797004,5.33040616,4.362806972,3.337072262,3.048919962,47.10752106,20640,0.54514896,0.841,,,,,
